path,mean_mfcc,std_mfcc,maxv_mfcc,minv_mfcc,median_mfcc,skew_mfcc,kurt_mfcc,q1_mfcc,q3_mfcc,mode_mfcc,iqr_mfcc,source,class
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_neutral/OAF_fall_neutral.wav,-20.09629,114.54247,165.15387,-727.75055,1.7325008,-3.6470275,12.854179,-10.2950918674469,11.53750467300415,-498.06238,21.83259654045105,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_neutral/OAF_doll_neutral.wav,-21.243732,127.17653,170.93028,-772.01276,1.7272305,-3.7184954,13.176333,-8.979979515075684,13.253280878067017,-550.1615,22.2332603931427,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_neutral/OA_bite_neutral.wav,-21.059666,121.26856,166.02298,-738.0045,2.2363777,-3.7648044,13.367879,-9.680009126663208,13.156492233276367,-527.1572,22.836501359939575,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_neutral/OAF_soup_neutral.wav,-21.060352,119.37059,162.55219,-758.02734,2.4542065,-3.748712,13.244487,-9.57122278213501,13.756774663925171,-520.21564,23.32799744606018,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_neutral/OAF_raise_neutral.wav,-21.064304,114.47465,164.90771,-730.4962,0.048375666,-3.7072356,13.108635,-11.767192363739014,11.349181652069092,-499.35687,23.116374015808105,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_neutral/OAF_nag_neutral.wav,-21.044218,114.591644,161.60162,-723.71704,-0.7817403,-3.6809778,12.975822,-12.528115272521973,10.796099185943604,-498.41968,23.324214458465576,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_neutral/OAF_turn_neutral.wav,-20.250713,119.262566,159.72842,-756.22205,2.3010857,-3.7233663,13.1842,-9.192114353179932,12.878660440444946,-516.1359,22.070774793624878,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_good_angry.wav,-19.184027,78.70502,115.25298,-582.17676,-4.3566465,-3.081939,10.12722,-18.18647861480713,7.456685543060303,-324.44604,25.64316415786743,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_jar_angry.wav,-14.192667,73.18861,203.91295,-561.6262,-3.2304091,-2.3837678,8.325412,-16.0308575630188,8.093533992767334,-279.00793,24.124391555786133,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_tip_angry.wav,-18.158058,82.63218,130.84273,-591.1274,-2.334682,-3.0227137,10.257736,-16.083394050598145,8.499566793441772,-339.04813,24.582960844039917,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_make_angry.wav,-19.488829,87.03837,126.17363,-629.00726,-3.677987,-3.27397,11.120188,-15.779813289642334,7.531774640083313,-364.99158,23.311587929725647,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_should_angry.wav,-18.945066,81.362946,142.805,-621.63245,-3.4220214,-3.1140609,10.373508,-18.403220176696777,7.229766368865967,-337.75015,25.632986545562744,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_ripe_angry.wav,-17.863087,85.33017,153.83578,-623.84204,-3.526517,-3.0404553,10.282863,-15.904769897460938,8.056086540222168,-348.57288,23.960856437683105,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_chalk_angry.wav,-15.895845,79.66528,166.2301,-575.9534,-1.4310906,-2.7993402,9.648741,-15.752557516098022,9.866082668304443,-314.9176,25.618640184402466,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_rain_angry.wav,-19.359207,77.82533,166.21152,-548.13824,-5.4630566,-2.9631042,9.777138,-20.453701972961426,6.75247597694397,-318.96878,27.206177949905396,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_gin_angry.wav,-18.823978,84.43754,132.93678,-601.2091,-2.9816391,-3.112449,10.497989,-17.067391872406006,7.925180435180664,-347.21002,24.99257230758667,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_wire_angry.wav,-19.193914,83.6535,184.71814,-639.20374,-4.936639,-2.9892876,10.022447,-17.082266807556152,6.989620685577393,-342.11438,24.071887493133545,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_wash_angry.wav,-19.637674,86.58078,155.24658,-626.6966,-3.6555023,-3.0982327,10.440289,-15.119554281234741,6.453610420227051,-359.52197,21.573164701461792,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_choice_angry.wav,-15.513101,69.66391,147.97473,-556.7623,-3.2336917,-2.5994797,8.676348,-15.360132694244385,7.418677568435669,-274.07056,22.778810262680054,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_dime_angry.wav,-15.585194,73.55148,141.48035,-537.50116,-5.1173973,-2.6985881,8.884664,-17.06623363494873,7.5963228940963745,-289.28723,24.662556529045105,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_voice_angry.wav,-20.044807,80.42216,131.50336,-534.4932,-3.503583,-3.1704714,10.637318,-16.991637706756592,7.0776050090789795,-338.7702,24.06924271583557,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_long_angry.wav,-19.411276,82.6472,136.61049,-633.56,-4.0168347,-3.116158,10.296207,-17.577604293823242,8.068098783493042,-342.29697,25.645703077316284,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_base_angry.wav,-19.164194,77.00317,134.67218,-615.2094,-3.4555464,-3.0204012,10.003367,-18.843796730041504,7.58205258846283,-315.88577,26.425849318504333,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_get_angry.wav,-18.991117,88.717896,139.12634,-646.4735,-0.46539468,-3.2172234,11.004408,-14.537461042404175,8.716899394989014,-368.32526,23.25436043739319,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_cool_angry.wav,-17.259735,79.95744,141.03781,-603.428,-2.4423833,-3.0448797,10.160492,-17.961545944213867,9.270050525665283,-327.1443,27.23159646987915,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_seize_angry.wav,-19.448622,88.427315,135.05841,-640.7303,-1.5984104,-3.290031,11.109003,-16.020002365112305,8.798058032989502,-372.8842,24.818060398101807,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_hush_angry.wav,-19.179132,80.207,134.81558,-612.1833,-2.817201,-3.0389957,10.045164,-15.506302833557129,7.2802979946136475,-330.8759,22.786600828170776,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_tough_angry.wav,-18.779676,83.723404,151.18346,-609.7666,-1.2550832,-3.046875,10.399714,-15.228497982025146,8.566494941711426,-341.14917,23.794992923736572,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_such_angry.wav,-19.010921,82.29868,137.90482,-634.45776,-2.231095,-3.1792438,10.716888,-15.711448431015015,8.229199886322021,-342.84232,23.940648317337036,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_pike_angry.wav,-18.863287,79.78589,133.21658,-648.328,-2.6444492,-3.1388657,10.457229,-17.07071018218994,7.623010635375977,-327.61942,24.693720817565918,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_bone_angry.wav,-18.959332,89.31308,155.10599,-661.15717,-2.7535968,-3.1326556,10.589062,-15.688931465148926,9.105190515518188,-367.6811,24.794121980667114,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_cheek_angry.wav,-19.381233,79.82764,124.6073,-627.74084,-3.7341144,-3.0867567,10.165929,-18.715486526489258,8.064323425292969,-328.73495,26.779809951782227,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_tape_angry.wav,-18.738134,92.70381,131.40027,-645.63556,-0.68293244,-3.3898861,11.65054,-13.495444297790527,9.141513347625732,-388.42892,22.63695764541626,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_mill_angry.wav,-20.391329,81.71503,146.85687,-536.1785,-5.2880797,-3.1490364,10.43679,-18.223957538604736,5.729534149169922,-341.55505,23.953491687774658,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_knock_angry.wav,-13.947325,71.97955,154.457,-563.57697,-2.2813191,-2.5369093,8.749214,-15.54426383972168,8.468582153320312,-275.9084,24.012845993041992,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_limb_angry.wav,-16.490547,71.148384,152.48608,-503.94266,-5.631172,-2.6961126,8.863054,-19.2333984375,7.136544466018677,-284.17224,26.369942903518677,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_numb_angry.wav,-15.110003,76.56488,131.01031,-604.19116,-1.7663659,-2.8882067,9.397263,-15.707626819610596,10.584273338317871,-306.14767,26.291900157928467,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_chain_angry.wav,-18.500004,82.42868,137.44762,-631.49023,-3.9200234,-3.0627227,10.191427,-18.53947925567627,8.164570569992065,-338.02634,26.704049825668335,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_fit_angry.wav,-19.453606,86.678314,123.683075,-614.3922,-1.7800823,-3.206603,10.810926,-15.678129196166992,8.582844257354736,-358.92526,24.26097345352173,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_shack_angry.wav,-19.840961,78.260666,128.58209,-618.23016,-3.9754996,-2.940191,9.878811,-17.432272911071777,6.597843766212463,-319.08105,24.03011667728424,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_when_angry.wav,-19.532118,86.73182,148.1706,-623.99335,-5.312328,-3.104229,10.480353,-17.06812810897827,6.360328197479248,-356.62357,23.42845630645752,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_yes_angry.wav,-18.83746,79.3948,135.8725,-559.6716,-4.1563025,-3.028739,10.23448,-17.266918182373047,6.8852269649505615,-328.8865,24.15214514732361,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_half_angry.wav,-18.574305,76.677925,131.4928,-533.44556,-3.001708,-3.0525637,10.090062,-16.11097002029419,8.127931594848633,-318.32312,24.238901615142822,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_kick_angry.wav,-19.377369,84.86502,137.4867,-631.7142,-3.0918376,-3.307373,11.293836,-16.14970827102661,6.83770227432251,-353.10202,22.98741054534912,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_hall_angry.wav,-17.697031,80.56027,140.4849,-623.4509,-2.641525,-2.999213,9.92627,-16.35353946685791,7.964054584503174,-327.62494,24.317594051361084,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_calm_angry.wav,-18.30186,79.18369,166.29271,-597.54,-3.9877174,-2.9459138,9.979104,-17.037806510925293,6.6556925773620605,-323.04828,23.693499088287354,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_youth_angry.wav,-19.47603,94.64662,127.97762,-642.8635,-1.1675473,-3.4231005,11.796943,-13.615600109100342,8.879914999008179,-400.35077,22.49551510810852,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_pain_angry.wav,-18.743807,81.05627,125.161514,-585.73785,-4.9238424,-3.1253967,10.48145,-18.491777896881104,7.257558822631836,-336.75333,25.74933671951294,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_haze_angry.wav,-19.682962,76.04159,135.20346,-471.09802,-5.302659,-2.9519682,9.734309,-20.55592632293701,6.668732166290283,-316.5305,27.224658489227295,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_dead_angry.wav,-18.316198,80.2571,137.26932,-594.90283,-3.8999376,-3.0555806,10.119043,-16.882822036743164,7.392624735832214,-328.668,24.27544677257538,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_goal_angry.wav,-18.521938,76.66317,138.91699,-578.6919,-3.4604914,-2.8292787,9.0785265,-18.376530647277832,8.641069889068604,-307.68875,27.017600536346436,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_sure_angry.wav,-18.289387,83.25419,183.71527,-578.1236,-3.0849652,-2.9289887,9.8595085,-16.688357830047607,7.942490577697754,-341.24768,24.63084840774536,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_rough_angry.wav,-18.666832,89.46486,165.72266,-627.57043,-2.0328798,-3.06376,10.696446,-14.78646469116211,7.849073529243469,-364.90082,22.63553822040558,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_whip_angry.wav,-17.507511,81.43941,117.427475,-592.607,-2.3688889,-3.0857358,10.311118,-15.257086038589478,9.25090503692627,-335.04752,24.507991075515747,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_vote_angry.wav,-18.953978,84.588425,149.69756,-614.31177,-2.9746037,-3.1121936,10.5048485,-15.913991928100586,7.379200577735901,-351.0169,23.293192505836487,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_fail_angry.wav,-17.662197,75.53875,152.79938,-604.7051,-3.66782,-2.7369685,8.967627,-17.305345058441162,7.180724143981934,-298.84787,24.486069202423096,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_doll_angry.wav,-18.90941,81.53639,141.33914,-619.9936,-3.961154,-2.9548807,9.741986,-17.229483604431152,7.516616225242615,-329.34113,24.746099829673767,TESS,angry
